index	word	sentence1	sentence2	start1	start2	end1	end2	label
4462	drop	Drop a lawsuit.	They dropped her after she had a child out of wedlock.	0	5	4	12	0
4463	sex	They had sex in the back seat.	(The believers ... those ...) who abstain from sex.	9	47	12	50	1
4464	buy	I'm not going to buy your stupid excuses anymore!	I can't buy this story.	17	8	20	11	1
4465	statement	His tantrums are a statement of his need for attention.	A Cadillac makes a statement about who you are.	19	19	28	28	1
4466	head	200 head of cattle.	12 head of big cattle and 14 head of branded calves.	4	3	8	7	1
4467	shelve	Shelve books.	The library needs volunteers to help shelve books.	0	37	6	43	1
4468	luck	It was my good luck to be there.	They say luck is a lady.	15	9	19	13	1
4469	trace	Trace a pattern.	Trace the student's progress.	0	0	5	5	0
4470	rest	The sun sets, and the workers go to their rest.	I need to get a good rest tonight; I was up late last night.	42	21	46	25	1
4471	sophisticate	To sophisticate wine. -- Howell.	Sophisticate rose water with geraniol.	3	0	15	12	1
4472	piece	He sacrificed a piece to get a strategic advantage.	He needed a piece of granite.	16	12	21	17	0
4473	give	Can you give me lessons?	When they asked, I gave my coat.	8	19	12	23	1
4474	check	Check the brakes.	Check the oil in your car once a month.	0	0	5	5	1
4475	number	He has an unlisted number.	He had a number of chores to do.	19	9	25	15	0
4476	difference	It just won't make much of a difference to anyone.	His support made a real difference.	29	24	39	34	1
4477	burn	Burn garbage.	She was burning with anger.	0	8	4	15	0
4478	serve	They serve a restricted role on the bench.	The minister served the King for many years.	5	13	10	19	0
4479	give	Give priority to.	Give one's name.	0	0	4	4	0
4480	beg	I beg your pardon. I didn't mean to cause offence.	I begged to come.	2	2	5	8	1
4481	catch	Catch fire.	She caught her son eating candy.	0	4	5	10	0
4482	leave	Might I beg leave to accompany you?	The applicant now seeks leave to appeal and, if leave be granted, to appeal against these sentences.	12	24	17	29	1
4483	develop	Develop land.	The country developed its natural resources.	0	12	7	21	1
4484	bit	I'd like a big bit of cake, please.	There are 8 bits in a byte.	15	12	18	16	0
4485	luck	Bad luck caused his downfall.	I couldn't believe my luck when I found a fifty dollar bill on the street.	4	22	8	26	1
4486	form	Sculpture is a form of art.	To apply for the position, complete the application form.	15	52	19	56	0
4487	academy	The military academy at West Point.	Academies of literature and philology.	13	0	20	9	0
4488	come	Come out of the closet!	I was standing on the corner when Nick came up and asked for a cigarette.	0	39	4	43	1
4489	propagate	Propagate sound or light through air.	Sound and light propagate in this medium.	0	16	9	25	0
4490	fall	Fall into a strange way of thinking.	They fell out of favor.	0	5	4	9	1
4491	treat	Treat an oil spill.	You treated me like a fool.	0	4	5	11	0
4492	buildup	I envied his rapid buildup of assets.	A military buildup in preparation for the invasion.	19	11	26	18	1
4493	church	This building used to be a church before being converted into a library.	There is a lovely little church in the valley.	27	25	33	31	1
4494	roll	The roll of a ball.	Calculate the roll of that aircraft.	4	14	8	18	0
4495	teach	Can you teach me to sew?	Can you teach sewing to me?	8	8	13	13	1
4496	pick	Pick up the tab.	Pick up the burden of high-interest mortgages.	0	0	4	4	1
4497	bear	Bear a heavy load.	Bear a resemblance.	0	0	4	4	0
4498	drink	No thanks, I don't drink.	You've been drinking, haven't you?	19	12	24	20	1
4499	pay	Crime doesn't pay.	To pay attention.	14	3	17	6	0
4500	induct	There was a ceremony to induct the president of the Academy.	The young geisha was inducted into the ways of her profession.	24	21	30	29	0
4501	ensure	This nest egg will ensure a nice retirement for us.	Our exertions ensured a good outcome.	19	14	25	21	1
4502	place	We thought we would win but only ended up in fourth place.	He comes from a place near Chicago.	52	16	57	21	0
4503	class	An emerging professional class.	Flirting is not unknown in college classes.	25	35	30	42	0
4504	get	We'll get them!	Did you get it?	6	8	9	11	0
4505	pass	Pass along the good news.	A black limousine passed by when she looked out the window.	0	18	4	24	0
4506	seize	To seize a ship after libeling.	The terrorists seized the politicians.	3	15	8	21	0
4507	drip	Listening to the tap next door drip all night drove me mad!	Water is dripping from the faucet.	31	9	35	17	1
4508	leave	Leave the flowers that you see in the park behind.	The wound I got in my car accident left behind a massive scar.	0	35	5	39	1
4509	touch	Please can I have a look, if I promise not to touch?	I wouldn't touch her with a ten-foot pole.	46	11	51	16	0
4510	lifesaving	I'm normally a big fan of lifesaving, but in his case we can make an exception.	He took a course in lifesaving.	26	20	36	30	1
4511	grain	He does not have a grain of sense.	There was a grain of truth in what he said.	19	12	24	17	1
4512	understand	I understand wanting more.	I understand how to do it.	2	2	12	12	1
4513	hold	The general ordered the colonel to hold his position at all costs.	Hold the horse.	35	0	39	4	1
4514	shoot	Shoot a golf ball.	Shoot craps.	0	0	5	5	1
4515	ball	A ball of fire.	A ball of wool.	2	2	6	6	1
4516	sweep	Please sweep the floor.	They were swept up by the events.	7	10	12	15	0
4517	touch	Don't touch my CDs!	She didn't touch her food all night.	6	11	11	16	0
4518	root	The love of money is the root of all evil.	Communism's Russian root.	25	20	29	24	1
4519	blow	There's nothing more thrilling to the whale watcher than to see a whale surface and blow.	The leaves were blowing in the wind.	84	16	88	23	0
4520	stretch	Cats stretch with equal ease and agility beyond the point that breaks a man on the rack.	Stretch your legs!	5	0	12	7	1
4521	line	You must wait in a long line at the checkout counter.	He has a smooth line but I didn't fall for it.	24	16	28	20	0
4522	stay	Wear gloves so your hands stay warm.	We are staying in Detroit.	26	7	30	14	0
4523	body	The body of the car was badly rusted.	Penny was in the scullery, pressing the body of her new dress.	4	40	8	44	0
4524	economy	Economy of effort.	The Scots are famous for their economy.	0	31	7	38	0
4525	room	Room to pass.	There wasn't that much elbow room in the aircraft.	0	29	4	33	1
4526	bed	My cat often sleeps on my bed.	He worked in the coal beds.	26	22	29	26	0
4527	carry	These bonds carry warrants.	The restaurant carries an unusual name.	12	15	17	22	1
4528	get	What do you get when you add up these numbers?	Get nauseous.	12	0	15	3	0
4529	iota	As a Greek numeral, iota represents ten.	There are twelve iotas on that page.	20	17	24	22	1
4530	prescription	I tried to follow her prescription for success.	He told the doctor that he had been taking his prescription regularly.	22	47	34	59	0
4531	case	The teaching consists of theory lessons and case studies.	A door case.	44	7	48	11	0
4532	audience	Every artist needs an audience.	The broadcast reached an audience of millions.	22	25	30	33	1
4533	draw	At the start of their turn, each player must draw a card.	The session was drawn to a close.	45	16	49	21	0
4534	end	She knotted the end of the thread.	The end of the pier.	16	4	19	7	1
4535	give	Give priority to.	Give bond.	0	0	4	4	0
4536	crack	Crack a joke.	The performance was fine until he cracked that dead baby joke.	0	34	5	41	1
4537	clearance	The plane was given clearance to land.	He got clearance to travel to America, even though he had previous links to terrorists.	20	7	29	16	1
4538	application	The application of indexes to tables of data.	Massage has far-reaching medical applications.	4	33	15	45	1
4539	use	We can use this mathematical formula to solve the problem.	Use your head!	7	0	10	3	1
4540	stiff	A working stiff.	A lucky stiff.	10	8	15	13	1
4541	light	They saw the light of the beacon.	He stopped the car and turned off the lights.	13	38	18	44	0
4542	break	Can you break a hundred-dollar bill for me?	I had to break a $100 bill just to buy the candy.	8	9	13	14	1
4543	stick	A stick of dynamite.	Cinnamon sticks.	2	9	7	15	1
4544	fall	Fall into a category.	Silly phrases fell from her mouth.	0	14	4	18	0
4545	heat	Heat the house.	Heat the water on the stove.	0	0	4	4	0
4546	time	That's three times he's made the same mistake.	When was the last time we went out? I don't remember.	13	18	18	22	1
4547	leak	I have to take a leak.	The leaks by Chelsea Manning showed the secrets of the US military.	17	4	21	9	0
4548	time	This time he succeeded.	When was the last time we went out? I don't remember.	5	18	9	22	1
4549	hit	We hit Detroit by noon.	Jones hit for the pitcher.	3	6	6	9	1
4550	see	The minister doesn't see anybody before noon.	The doctor will see you now.	21	16	24	19	1
4551	ease	He passed all the exams with ease.	They put it into containers for ease of transportation.	29	32	33	36	1
4552	bank	The pilot had to bank the aircraft.	Bank a fire.	17	0	21	4	0
4553	stick	To stick an apple on a fork.	He stuck the cloth with the needle.	3	3	8	8	1
4554	overkill	Should I give you yet more homework, or would that be overkill?	24 hours of TV coverage of the US election verged on overkill.	54	53	62	61	1
4555	post	If you hurry you'll catch the post.	Is there any post for me?	30	13	34	17	0
4556	head	I couldn't get his words out of my head.	This song keeps going through my head.	35	33	39	37	1
4557	recognition	Give her recognition for trying.	Molecular recognition drives all of biology, for instance, hormone and receptor or antibody-antigen interactions or the organization of molecules into larger biologically active entities.	9	10	20	21	0
4558	catch	I have some free time tonight so I think I'll catch a movie.	Catch a show on Broadway.	46	0	51	5	1
4559	rest	A body will continue in a state of rest until acted upon.	Now that we're all in agreement, we can put that issue to rest.	35	58	39	62	1
4560	look	I don't like the look of the new design.	I don't like the looks of this place.	17	17	21	22	1
4561	sense	A sense of self.	A sense of security.	2	2	7	7	1
4562	stay	After the trial period, she was asked to stay on and work full-time.	After graduation, she stayed on in Cambridge as a student adviser.	41	22	45	28	1
4563	pay	She had to pay the penalty for speaking out rashly.	You'll pay for this opinion later.	11	7	14	10	1
4564	audience	Every artist needs an audience.	He requested an audience with the king.	22	16	30	24	0
4565	price	What price glory?	They say that every politician has a price.	5	37	10	42	0
4566	call	Call the speaker on a question of fact.	Call roll.	0	0	4	4	0
4567	pattern	They stayed in the pattern until the fog lifted.	The traffic patterns around O'Hare are very crowded.	19	12	26	20	1
4568	flip	You need to flip the pancake onto the other side.	Flip over the pork chop.	12	0	16	4	1
4569	buy	I'm not going to buy your stupid excuses anymore!	Carmen bought a dress from Diana.	17	7	20	13	0
4570	turn	Turn your face to the wall.	Turn your dance partner around.	0	0	4	4	1
4571	think	Think thin.	Idly, the detective thought what his next move should be.	0	20	5	27	1
4572	be	When will the meeting be?	The dog was drowned by the boy.	22	8	24	11	1
4573	drop	A drop of each sample was analyzed.	There is not a drop of pity in that man.	2	15	6	19	1
4574	connect	Operator, could you connect me to the Raffles in Singapore?	The local train does not connect with the Amtrak train.	20	25	27	32	0
4575	hit	One boy hit the other.	I have to hit the MAC machine before the weekend starts.	8	10	11	13	0
4576	academy	The Academy of Music.	The French Academy.	4	11	11	18	0
4577	head	The head of a comet.	She gave great head.	4	15	8	19	0
4578	unit	Change per unit volume.	The dollar is the United States unit of currency.	11	32	15	36	1
4579	rustle	Rustle cattle.	The dry leaves were rustling in the breeze.	0	20	6	28	0
4580	miracle	An example of a miracle associated with Muhammad is the splitting of the moon.	Many religious beliefs are based on miracles.	16	36	23	44	1
